property_type,property_address,property_price,property_extras,property_image,property_details_link,last_updated_at_UTC
"2 bed flat, Victoria Park","Plymouth Grove, Victoria Park, Manchester, M13 0AS",From £92 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.sam.properties/wp-content/uploads/2019/11/20190111_132110187.jpg",https://www.accommodationforstudents.com/property/AGT74565_7382,08-Dec-2021 18:58:18
"2 bed flat, Withington","Wilmslow Road, Withington, Manchester, M20 4NN",From £98 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.sam.properties/wp-content/uploads/2019/10/20190111_134520400-1.jpg",https://www.accommodationforstudents.com/property/AGT74565_4031,08-Dec-2021 18:58:18
"2 bed flat, Victoria Park","Plymouth Grove, Victoria Park, Manchester, M13 0AS",From £92 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.sam.properties/wp-content/uploads/2019/11/20190111_132110187.jpg",https://www.accommodationforstudents.com/property/AGT74565_7345,08-Dec-2021 18:58:18
"2 bed flat, Withington","Wilmslow Road, Withington, Manchester, M20 4NN",From £98 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.sam.properties/wp-content/uploads/2019/10/20190111_134520400-1.jpg",https://www.accommodationforstudents.com/property/AGT74565_4035,08-Dec-2021 18:58:18
"2 bed flat, Victoria Park","Plymouth Grove, Victoria Park, Manchester, M13 0AS",From £85 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.sam.properties/wp-content/uploads/2019/10/20190111_132110187-2.jpg",https://www.accommodationforstudents.com/property/AGT74565_4161,08-Dec-2021 18:58:18
"2 bed flat, Withington","Wilmslow Road, Withington, Manchester, M20 4NN",From £92 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.sam.properties/wp-content/uploads/2019/10/20190111_134520400-1.jpg",https://www.accommodationforstudents.com/property/AGT74565_4037,08-Dec-2021 18:58:18
"2 bed flat, Newcastle Upon Tyne","Mountwood, Newcastle Upon Tyne, Newcastle, NE2 1PY",From £80 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/fifM91w3G0ymcuBEyybfLw.jpg",https://www.accommodationforstudents.com/property/AGT22834_31032974,08-Dec-2021 18:58:18
"2 bed flat, Withington","Mitford Road, Withington, Manchester, M14 6NT",From £101 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.sam.properties/wp-content/uploads/2020/02/Outdoor-Front-2018.jpeg",https://www.accommodationforstudents.com/property/AGT74565_9353,08-Dec-2021 18:58:18
"2 bed flat, Withington","Mitford Road, Withington, Manchester, M14 6UL",From £92 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.sam.properties/wp-content/uploads/2019/10/IMG_0883-5.jpg",https://www.accommodationforstudents.com/property/AGT74565_4087,08-Dec-2021 18:58:18
"2 bed flat, Withington","Mitford Road, Withington, Manchester, M14 6NT",From £101 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.sam.properties/wp-content/uploads/2019/10/Outdoor-Front-2018-1.jpeg",https://www.accommodationforstudents.com/property/AGT74565_11036,08-Dec-2021 18:58:18
"2 bed flat, Newcastle Upon Tyne","Starbeck Avenue, Newcastle Upon Tyne, Newcastle, NE2 1RH",From £72 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/PXFOzjcNQk23Je55ZZdHSQ.jpg",https://www.accommodationforstudents.com/property/AGT22834_31033012,08-Dec-2021 18:58:18
"2 bed flat, Withington","Mitford Road, Withington, Manchester, M14 6NU",From £105 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.sam.properties/wp-content/uploads/2019/10/Outdoor-Front-2018-6.jpeg",https://www.accommodationforstudents.com/property/AGT74565_4075,08-Dec-2021 18:58:18
"2 bed flat, Cathays","Cathays, Cathays, Cardiff, CF24 4FA",From £144 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://images.portalimages.com/29420/31136518/image/s2/637738702304287429/1a7723ca3f1cf41eae56f1aa4d5f342e718a019d.jpg",https://www.accommodationforstudents.com/property/AGT29420_31136518,08-Dec-2021 18:58:18
"2 bed flat, Newcastle Upon Tyne","Middleton Court, Newcastle upon Tyne, Newcastle, NE2 1QY",From £90 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/VI9vDUinL0S-SA0kBXHcVA.jpg",https://www.accommodationforstudents.com/property/AGT22834_31033134,08-Dec-2021 18:58:18
"2 bed flat, Leicester","Clarendon Park Road, Leicester, Leicester, LE2 3AH",From £160 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://images.portalimages.com/37788/31132396/image/s2/637735681381736289/d0409dd4e10bf78e8bc49eb04882c1744cde7a69.jpg",https://www.accommodationforstudents.com/property/AGT92102_31132396,08-Dec-2021 18:58:18
"2 bed flat, Fallowfield","Amherst Road, Fallowfield, Manchester, M14 6UG",From £91 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.sam.properties/wp-content/uploads/2019/10/IMG_0862-3.jpg",https://www.accommodationforstudents.com/property/AGT74565_3875,08-Dec-2021 18:58:18
"2 bed flat, Bournemouth","24b Turbary Park Avenue, Bournemouth, Bournemouth, BH11 8SR",From £92 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://salesandlettings.online/pls/quintin/docs/53812_T_ADDRESSES_67653.jpeg",https://www.accommodationforstudents.com/property/AGT70850_40678,08-Dec-2021 18:58:18
"2 bed flat, Leicester","Clarendon Park Road, Leicester, Leicester, LE2 3AH",From £160 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://images.portalimages.com/37788/31132399/image/s2/637735681381736289/f7f505860addbc76a2c2d7b4bdc30dec3cfe3866.jpg",https://www.accommodationforstudents.com/property/AGT92102_31132399,08-Dec-2021 18:58:18
"2 bed flat, Withington","Derby Road, Withington, Manchester, M14 6UN",From £90 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.sam.properties/wp-content/uploads/2019/10/Corner-2019-1.jpg",https://www.accommodationforstudents.com/property/AGT74565_3946,08-Dec-2021 18:58:18
"2 bed flat, Leicester","Clarendon Park Road, Leicester, Leicester, LE2 3AH",From £160 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://images.portalimages.com/37788/31132397/image/s2/637735681381736289/59298f48058f48799416750295f6f1372eb04981.jpg",https://www.accommodationforstudents.com/property/AGT92102_31132397,08-Dec-2021 18:58:18
"2 bed flat, West Didsbury","Barlow Moor Road, West Didsbury, Manchester, M20 2UT",From £107 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.sam.properties/wp-content/uploads/2019/10/20190111_153959456-1.jpg",https://www.accommodationforstudents.com/property/AGT74565_3889,08-Dec-2021 18:58:18
"2 bed flat, LEEDS","PARKLANE CENTRAL CROSS GRANBY, LEEDS, LEEDS, LS6 3BA",From £119 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://www.parklaneproperties.com/assets/properties/7314/6a32b1f723bc9c436cde2a748b59f8af.JPG",https://www.accommodationforstudents.com/property/AGT30003_7314,08-Dec-2021 18:58:18
"2 bed flat, Leicester","Clarendon Park Road, Leicester, Leicester, LE2 3AH",From £160 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://images.portalimages.com/37788/31132398/image/s2/637735681381736289/fdda7d13f525d02a49de9d9323482328000f4cbc.jpg",https://www.accommodationforstudents.com/property/AGT92102_31132398,08-Dec-2021 18:58:18
"2 bed house, Hillfields","Willowbank Mews, Hillfields, Coventry, CV12BN",From £110 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A76116f17-b250-4031-8a9a-4f45e39253da/0-1638267250045.jpg",https://www.accommodationforstudents.com/property/255331,08-Dec-2021 18:58:18
"2 bed flat, Plymouth","20 Woodland Terrace,, Plymouth, Plymouth, PL4 8NL",From £110 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto2-live.s3.amazonaws.com/iCCl6Y2IcLgkAThBQmPQRGdEmq0/h5IJIcdwtU1i-VU2Raf8V54amn8/Photo/[3]/ZAthYn21tE-DNpwOsKv0Dw.jpg",https://www.accommodationforstudents.com/property/AGT89674_31029092,08-Dec-2021 18:58:18
"2 bed house, Leicester","Stuart Street, Leicester, Leicester, LE3 0DU",From £125 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://media2.jupix.co.uk/v3/clients/656/properties/5356/IMG_5356_1_large.jpg",https://www.accommodationforstudents.com/property/AGT35499_10065600535614914,08-Dec-2021 18:58:18
"2 bed flat, Plymouth","17 Woodland Terrace,, Plymouth, Plymouth, PL4 8NL",From £110 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto2-live.s3.amazonaws.com/iCCl6Y2IcLgkAThBQmPQRGdEmq0/h5IJIcdwtU1i-VU2Raf8V54amn8/Photo/[3]/1eLlPGWp0E6oV8Csbf0K6Q.jpg",https://www.accommodationforstudents.com/property/AGT89674_31034275,08-Dec-2021 18:58:18
"2 bed flat, Near University","100 Vaughan Way, Near university, Leicester, LE14SH",From £122 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/144286_Main.jpg",https://www.accommodationforstudents.com/property/144286,08-Dec-2021 18:58:18
"2 bed flat, Plymouth","17 Woodland Terrace,, Plymouth, Plymouth, PL4 8NL",From £110 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto2-live.s3.amazonaws.com/iCCl6Y2IcLgkAThBQmPQRGdEmq0/h5IJIcdwtU1i-VU2Raf8V54amn8/Photo/[3]/UWMpR7XHmUaGehQY3EkAxw.jpg",https://www.accommodationforstudents.com/property/AGT89674_30758356,08-Dec-2021 18:58:18
"2 bed house, Newcastle Upon Tyne","Gordon Avenue, Newcastle Upon Tyne, Newcastle, NE3 4DH",From £115 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/JKsgzlTPMEOIrlp6KxY4cQ.jpg",https://www.accommodationforstudents.com/property/AGT22834_31023403,08-Dec-2021 18:58:18
"2 bed flat, Near University","Deacon House, Near university, Leicester, LE27EF",From £122 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/150435_Main.jpg",https://www.accommodationforstudents.com/property/150435,08-Dec-2021 18:58:18
"2 bed house, Hull","Grafton Street, Hull, Hull, HU5 2NR",From £75 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://s3.eu-west-2.amazonaws.com/media.estateagentfeeds.com/properties/media/xl/57563ba7d26c7eb038c35a199bcf49a3_0.jpg",https://www.accommodationforstudents.com/property/AGT62897_12155,08-Dec-2021 18:58:18
"2 bed house, Harborne","Harborne Park Road, Harborne, Birmingham, B170NG",From £95 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A9ed89f6b-ea11-4495-a63c-77f37d4426d8/1-1607353874428.jpg",https://www.accommodationforstudents.com/property/190453,08-Dec-2021 18:58:18
"2 bed house, Hull","Manvers Street, Hull, Hull, HU5 2HH",From £75 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://s3.eu-west-2.amazonaws.com/media.estateagentfeeds.com/properties/media/xl/623ae31892ad65f9d8ea16a79f49f67e_0.jpg",https://www.accommodationforstudents.com/property/AGT62897_12156,08-Dec-2021 18:58:18
"2 bed flat, Selly Oak","Pershore Road, Selly Oak, Birmingham, B297EN",From £90 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/190451_Main.jpg",https://www.accommodationforstudents.com/property/190451,08-Dec-2021 18:58:18
"2 bed house, Selly Oak","Gleave Road, Selly oak, Birmingham, B296JW",From £90 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A9ed89f6b-ea11-4495-a63c-77f37d4426d8/3-1637841700764.jpg",https://www.accommodationforstudents.com/property/190461,08-Dec-2021 18:58:18
"2 bed house, Leicester","Stuart Street, Leicester, Leicester, LE3 0DW",From £87 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://media2.jupix.co.uk/v3/clients/656/properties/4925/IMG_4925_1_large.jpg",https://www.accommodationforstudents.com/property/AGT35499_10065600492514483,08-Dec-2021 18:58:18
"2 bed flat, City Centre","17 Arundel Gate, City centre, Sheffield, S12PN",From £110 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A552be74b-218f-4f13-8bad-d6f2fa3ec868/0-1605101554001.jpg",https://www.accommodationforstudents.com/property/128316,08-Dec-2021 18:58:18
"2 bed flat, Newcastle Upon Tyne","Huntsmoor House, Newcastle Upon Tyne, Newcastle, NE2 4ND",From £90 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/npJUPB5BnkOrW0rXIgJ9GQ.jpg",https://www.accommodationforstudents.com/property/AGT22834_31032968,08-Dec-2021 18:58:18
"2 bed flat, Newcastle Upon Tyne","Ashtree House, Newcastle Upon Tyne, Newcastle, NE2 4AN",From £102 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/BSrMtNJMckyyWE7Fn-swVw.jpg",https://www.accommodationforstudents.com/property/AGT22834_31125677,08-Dec-2021 18:58:18
"2 bed flat, City Centre","Lombard Street, City Centre, Birmingham, B120QR",From £90 pw,Some bills inc,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A034cc116-a88e-4107-840a-4e5c36efdf8b/1-1638124507853.jpg",https://www.accommodationforstudents.com/property/255317,08-Dec-2021 18:58:18
"2 bed flat, Sheffield","Ecco, Sheffield, Sheffield, S11 8BP",From £145 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://mafproperties.10ninety.co.uk/PortalExports/DisplayImage/3759?at=637387232200000000",https://www.accommodationforstudents.com/property/AGT18284_RL0199a,08-Dec-2021 18:58:18
"2 bed flat, Fallowfield","Wellington Road, Fallowfield, Manchester, M146BN",From £125 pw,Some bills inc,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3A0de20f73-4685-48a1-b2e5-5c83b08a1219/0-1638193949724.JPG",https://www.accommodationforstudents.com/property/255326,08-Dec-2021 18:58:18
"2 bed flat, Canning Circus","Portland road, Canning circus, Nottingham, NG74HS",From £177 pw,Some bills inc,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/33256_Main.jpg",https://www.accommodationforstudents.com/property/33256,08-Dec-2021 18:58:18
"2 bed flat, Canning Circus","Portland Road,, Canning circus, Nottingham, NG74HS",From £174 pw,Some bills inc,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/79324_Main.jpg",https://www.accommodationforstudents.com/property/79324,08-Dec-2021 18:58:18
"2 bed house, Leicester","Grasmere Street, Leicester, Leicester, LE2 7DA",From £90 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://media2.jupix.co.uk/v3/clients/1919/properties/75/IMG_75_1_large.jpg",https://www.accommodationforstudents.com/property/AGT14214_101919000075P1048,08-Dec-2021 18:58:18
"2 bed flat, City Centre","The Ropewalk, City centre, Nottingham, NG15AB",From £183 pw,Some bills inc,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/108645_Main.jpg",https://www.accommodationforstudents.com/property/108645,08-Dec-2021 18:58:18
"2 bed house, Leicester","Havelock Street, Leicester, Leicester, LE2 7HL",From £85 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://media2.jupix.co.uk/v3/clients/1919/properties/195/IMG_195_7_large.jpg",https://www.accommodationforstudents.com/property/AGT14214_101919000195P1084,08-Dec-2021 18:58:18
"2 bed flat, Canning Circus","Raleigh Street, Canning circus, Nottingham, NG74DN",From £174 pw,Some bills inc,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/76174_Main.jpg",https://www.accommodationforstudents.com/property/76174,08-Dec-2021 18:58:18
"6 bed house, Winton","Stanfield rd, Winton, Bournemouth, BH92NW",From £121 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/53188_593527_4s front.jpg",https://www.accommodationforstudents.com/property/53188,08-Dec-2021 18:58:18
"2 bed flat, City Centre","The Ropewalk, City centre, Nottingham, NG15AB",From £180 pw,Some bills inc,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/117518_Main.jpg",https://www.accommodationforstudents.com/property/117518,08-Dec-2021 18:58:18
"2 bed flat, City Centre","Upper College Street, City centre, Nottingham, NG15BJ",From £189 pw,Some bills inc,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/119037_Main.jpg",https://www.accommodationforstudents.com/property/119037,08-Dec-2021 18:58:18
"2 bed flat, City Centre","Upper College Street, City centre, Nottingham, NG15BJ",From £174 pw,Some bills inc,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/157183_Main.jpg",https://www.accommodationforstudents.com/property/157183,08-Dec-2021 18:58:18
"5 bed house, Near University","Cheyney Road, Near university, Chester, CH14BS",From £99 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/189843_Main.jpg",https://www.accommodationforstudents.com/property/189843,08-Dec-2021 18:58:18
"6 bed house, Near University","Bouverie Street, Near university, Chester, CH14HE",From £89 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3Ab2741da5-2bf9-4d2e-b49f-c5ded1987003/0-1604051656828.jpg",https://www.accommodationforstudents.com/property/189840,08-Dec-2021 18:58:18
"2 bed flat, Cardiff","Pen-Y-Lan Road, Cardiff, Cardiff, CF23 5RB",From £127 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/http://images.portalimages.com/29420/31082207/image/s2/637717010009049902/80032d0c92fae26e8e9fec0c70972632863236b3.jpg",https://www.accommodationforstudents.com/property/AGT29420_31082207,08-Dec-2021 18:58:18
"2 bed house, Lenton","Chesil Avenue, Lenton, Nottingham, NG81QA",From £132 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3Adfc56c0a-2569-4d2d-bc34-37749bf7b478/2-1637837723754.jpg",https://www.accommodationforstudents.com/property/255293,08-Dec-2021 18:58:18
"4 bed house, St Johns","Nelson Road, St johns, Worcester, WR25BN",From £106 pw,Bills included,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-legacy-property-images-prod.s3.eu-west-2.amazonaws.com/117468_Main.jpg",https://www.accommodationforstudents.com/property/117468,08-Dec-2021 18:58:18
"2 bed flat, City Centre","Coutties Wynd, City centre, Dundee, DD14AG",From £75 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://afs-property-images-prod.s3.eu-west-2.amazonaws.com/protected/eu-west-2%3Ad26363e8-88b6-4015-9c1b-45ab3d619a4e/5-1635768814342.jpg",https://www.accommodationforstudents.com/property/151355,08-Dec-2021 18:58:18
"2 bed flat, Newcastle Upon Tyne","Falconars House, Newcastle Upon Tyne, Newcastle, NE1 5AR",From £173 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/RMwoA6Ct706WhU0mr4sVng.jpg",https://www.accommodationforstudents.com/property/AGT22834_31039074,08-Dec-2021 18:58:18
"2 bed flat, Newcastle Upon Tyne","City Apartments, Newcastle Upon Tyne, Newcastle, NE1 7DE",From £162 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/GoSsN9Bbykeiro_29QwcTA.jpg",https://www.accommodationforstudents.com/property/AGT22834_31115917,08-Dec-2021 18:58:18
"2 bed flat, Newcastle Upon Tyne","City Apartments, Newcastle Upon Tyne, Newcastle, NE1 7DE",From £133 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/aspI67X7x0KzDhtarMTzow.jpg",https://www.accommodationforstudents.com/property/AGT22834_31113936,08-Dec-2021 18:58:18
"2 bed flat, Newcastle Upon Tyne","City Apartments, Newcastle Upon Tyne, Newcastle, NE1 7DE",From £162 pw,,"https://accommodationforstudents.com/cdn-cgi/image/f=auto,q=85,w=375,h=219,fit=cover/https://alto-live.s3.amazonaws.com/4d5fcTSkJ6bJCY3ezfjkYeuMjNo/duFNKxKN7JG24hGWqppoA5Lt7Yc/Photo/[3]/3YNFV1XkLkqZb-utkVZO2w.jpg",https://www.accommodationforstudents.com/property/AGT22834_31115883,08-Dec-2021 18:58:18
